timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,speed,steering,cds_value
1783400776.538,39.08,2.939443313630763,3.963303562193335,128.77345208443302,50,1.0,1
1783400776.645,39.19,2.904644421634028,4.004512480098397,130.17943699665716,50,1.0,1
1783400776.751,39.29,2.8688152290040403,4.044886949698655,131.5865550411848,50,1.0,1
1783400776.859,39.4,2.8319167275946073,4.084459936415926,132.99697517763292,50,1.0,1
1783400776.967,39.51,2.7934306900520074,4.123719323255599,134.43008620998697,50,1.0,1
1783400777.074,39.62,2.7546809714114033,4.1613516151399885,135.83814591570862,50,1.0,1
1783400777.181,39.72,2.7150953524976607,4.197952477913459,137.24352816476855,50,1.0,1
1783400777.288,39.83,2.6746087286772298,4.2335842108091475,138.6494283274852,50,1.0,1
1783400777.395,39.94,2.6331789424570893,4.268276483819555,140.05803105782877,50,1.0,1
1783400777.502,40.04,2.5909741640935344,4.301890397373997,141.4644993561325,50,1.0,1
1783400777.609,40.15,2.547959979813283,4.334456156243942,142.87087348831685,50,1.0,1
1783400777.718,40.26,2.503032640852707,4.366724524107873,144.31278591396463,50,1.0,1
1783400777.825,40.37,2.458412181059712,4.397139221117359,145.72043756650223,50,1.0,1
1783400777.932,40.47,2.412948094065733,4.426515873229557,147.13144781063193,50,1.0,1
1783400778.039,40.58,2.3669336162269694,4.4546719901281735,148.53766499928392,50,1.0,1
1783400778.146,40.69,2.3202408641370877,4.481691037112526,149.943916715513,50,1.0,1
1783400778.253,40.79,2.2728688946603626,4.507571596366178,151.35105359326454,50,1.0,1
1783400778.36,40.9,2.224815608851652,4.532310129107314,152.75992940535437,50,1.0,1
1783400778.467,41.01,2.176213457901751,4.555839325111148,154.1675214193497,50,1.0,1
1783400778.574,41.12,2.127021601773883,4.578178735351192,155.57586048455894,50,1.0,1
1783400778.681,41.22,2.0772549034909105,4.599318476047187,156.98533895981296,50,1.0,1
1783400778.788,41.33,2.027032676776987,4.619209508246692,158.39344574859436,50,1.0,1
1783400778.894,41.44,1.9763838012507196,4.637844405698683,159.80025932266923,50,1.0,1
1783400779.001,41.54,1.9253352158627073,4.65521688456564,161.2059115146048,50,1.0,1
1783400779.108,41.65,1.8738713155694364,4.671333166552915,162.6116861224956,50,1.0,1
1783400779.217,41.76,1.8207880476582987,4.686503596591649,164.05083006423285,50,1.0,1
1783400779.327,41.87,1.7671581809494905,4.700378364380846,165.49485181095528,50,1.0,1
1783400779.434,41.98,1.714526732891571,4.712622737853592,166.90345768016954,50,1.0,1
1783400779.541,42.08,1.6616498971790743,4.723562405966943,168.31101202771708,50,1.0,1
1783400779.648,42.19,1.6085345756065972,4.733197677413408,169.718189710787,50,1.0,1
1783400779.755,42.3,1.5552146584800348,4.741523570250441,171.12494678519025,50,1.0,1
1783400779.861,42.4,1.5017135971672233,4.7485371824554825,172.53151552735466,50,1.0,1
1783400779.968,42.51,1.4480645385135922,4.754234746964891,173.93787396518576,50,1.0,1
1783400780.075,42.62,1.394319944313213,4.758612281787819,175.3434979072855,50,1.0,1
1783400780.182,42.72,1.3404948547627211,4.761669782771058,176.74884248989767,50,1.0,1
1783400780.289,42.83,1.2866127756179517,4.763406266670542,178.15413998945016,50,1.0,1
1783400780.395,42.94,1.23263012972991,4.763819539951206,179.56137103332108,50,1.0,1
1783400780.502,43.04,1.1787121040992372,4.7629093889276435,180.96707658605763,50,1.0,1
1783400780.61,43.15,1.124170047617234,4.760632852784805,182.3900867326702,50,1.0,1
1783400780.72,43.26,1.0687330407382583,4.756913375091886,183.83843698201466,50,1.0,1
1783400780.83,43.37,1.0134400554590088,4.751797685173578,185.28593973628443,50,1.0,1
1783400780.937,43.48,0.9597012876700627,4.745488259231131,186.69639440030966,50,1.0,1
1783400781.044,43.59,0.9063214435091651,4.737889377271796,188.1018990653248,50,1.0,1
1783400781.151,43.69,0.8531341115978512,4.728981553300089,189.5076673954743,50,1.0,1
1783400781.258,43.8,0.8001773208322635,4.718770701140885,190.91354244722578,50,1.0,1
1783400781.365,43.91,0.7474820767838086,4.707262444111126,192.31954933154444,50,1.0,1
1783400781.471,44.01,0.6950694953713918,4.694460456224927,193.72597682452974,50,1.0,1
1783400781.578,44.12,0.6430224836437662,4.680386453449919,195.13143754535585,50,1.0,1
1783400781.685,44.23,0.5912612724977405,4.665015797311622,196.53895422645562,50,1.0,1
1783400781.792,44.33,0.539940509396459,4.64839495553471,197.94516513736633,50,1.0,1
1783400781.899,44.44,0.4891036831245235,4.630542644468244,199.34968733586902,50,1.0,1
1783400782.005,44.55,0.438735327378418,4.6114559914385564,200.75377009248118,50,1.0,1
1783400782.112,44.65,0.3887784607509397,4.591109766417062,202.15988055953116,50,1.0,1
1783400782.219,44.76,0.3391786817700401,4.569470549583494,203.5705110003126,50,1.0,1
1783400782.329,44.87,0.2888088986442473,4.545961872016653,205.0194890237864,50,1.0,1
1783400782.436,44.98,0.24048602806360775,4.521946722789826,206.42612368223442,50,1.0,1
1783400782.543,45.08,0.19277565010041595,4.496757290211562,207.8325072310307,50,1.0,1
1783400782.65,45.19,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400782.757,45.3,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400782.864,45.41,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400782.97,45.51,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.077,45.62,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.184,45.73,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.291,45.83,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.398,45.94,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.505,46.05,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.616,46.16,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.727,46.27,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.834,46.38,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400783.941,46.48,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.047,46.59,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.154,46.7,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.261,46.8,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.368,46.91,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.475,47.02,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.582,47.12,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.689,47.23,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.796,47.34,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400784.902,47.44,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.009,47.55,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.124,47.67,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.231,47.77,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.339,47.88,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.446,47.99,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.553,48.1,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.662,48.2,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.769,48.31,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.876,48.42,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400785.983,48.53,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400786.09,48.63,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400786.197,48.74,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400786.303,48.85,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400786.41,48.95,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400786.517,49.06,0.19277565010041595,4.496757290211562,207.8325072310307,0,0.0,1
1783400786.639,49.18,0.13850269130127243,4.468103041495515,207.8325072310307,50,0.0,1
1783400786.746,49.29,0.09079007718365008,4.442912428304905,207.8325072310307,50,0.0,1
1783400786.852,49.39,0.043085236364762504,4.417725919147689,207.8325072310307,50,0.0,1
1783400786.959,49.5,-0.004676360183243397,4.392509444924736,207.8325072310307,50,0.0,1
1783400787.066,49.61,-0.05236064967807875,4.367333786157177,207.8325072310307,50,0.0,1
1783400787.173,49.71,-0.10003801774253382,4.342161781665928,207.8325072310307,50,0.0,1
1783400787.28,49.82,-0.1477624515335748,4.316964928095775,207.8325072310307,50,0.0,1
1783400787.387,49.93,-0.19550839500056683,4.2917567181592435,207.8325072310307,50,0.0,1
1783400787.493,50.04,-0.24322548142705028,4.266563743743942,207.8325072310307,50,0.0,1
1783400787.6,50.14,-0.29094501697505293,4.241369476277022,207.8325072310307,50,0.0,1
1783400787.707,50.25,-0.3387734851888868,4.2161176961229545,207.8325072310307,50,0.0,1
1783400787.818,50.36,-0.3881119965446098,4.19006866531742,207.8325072310307,50,0.0,1
1783400787.927,50.47,-0.43672290584204865,4.16440378328147,207.8325072310307,50,0.0,1
1783400788.033,50.58,-0.4843824911546036,4.139241167469355,207.8325072310307,50,0.0,1
1783400788.14,50.68,-0.5320942534038714,4.114051004035829,207.8325072310307,50,0.0,1
1783400788.247,50.79,-0.5797850383949098,4.088871915870503,207.8325072310307,50,0.0,1
1783400788.354,50.9,-0.6275342828517755,4.063661963125271,207.8325072310307,50,0.0,1
1783400788.461,51.0,-0.6753041851162377,4.0384411037707455,207.8325072310307,50,0.0,1
1783400788.568,51.11,-0.7230090259351253,4.01325459461353,207.8325072310307,50,0.0,1
1783400788.675,51.22,-0.7707476220375598,3.9880502638318505,207.8325072310307,50,0.0,1
1783400788.781,51.32,-0.8184787642918924,3.9628498684246583,207.8325072310307,50,0.0,1
1783400788.888,51.43,-0.866208202809516,3.9376503725316345,207.8325072310307,50,0.0,1
1783400788.995,51.54,-0.9138865292258699,3.9124778620636658,207.8325072310307,50,0.0,1
1783400789.103,51.64,-0.9620476520321346,3.8870504517681987,207.8325072310307,50,0.0,1
1783400789.21,51.75,-1.0098640876054612,3.8618050244329463,207.8325072310307,50,0.0,1
1783400789.33,51.87,-1.0636842783741898,3.833389821607178,207.8325072310307,50,0.0,1
1783400789.437,51.98,-1.1114041333728253,3.8081953854813517,207.8325072310307,50,0.0,1
1783400789.544,52.09,-1.159251662141091,3.782933542012524,207.8325072310307,50,0.0,1
1783400789.652,52.19,-1.2071959844511364,3.7576205948949988,207.8325072310307,50,0.0,1
1783400789.759,52.3,-1.2549219090117978,3.7324229542499476,207.8325072310307,50,0.0,1
1783400789.865,52.41,-1.3026212126863812,3.7072393685137794,207.8325072310307,50,0.0,1
1783400789.972,52.51,-1.3503906890166661,3.682018734037796,207.8325072310307,50,0.0,1
1783400790.079,52.62,-1.3980759368634004,3.656842569293518,207.8325072310307,50,0.0,1
1783400790.186,52.73,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.293,52.83,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.4,52.94,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.507,53.05,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.614,53.16,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.724,53.27,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.83,53.37,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400790.937,53.48,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.044,53.59,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.151,53.69,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.258,53.8,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.365,53.91,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.471,54.01,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.578,54.12,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.685,54.23,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.792,54.33,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400791.899,54.44,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400792.006,54.55,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400792.115,54.66,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400792.223,54.77,-1.3980759368634004,3.656842569293518,207.8325072310307,0,0.0,1
1783400792.336,54.88,-1.5004286043181223,3.609351119819629,204.8912134248364,99,-1.0,1
1783400792.443,54.98,-1.599466080509953,3.569126612795854,202.10474679883885,99,-1.0,1
1783400792.554,55.1,-1.7043216260706013,3.5325909979800962,199.2102578856303,99,-1.0,1
1783400792.663,55.2,-1.8087876941048973,3.5019004119196704,196.37200818057852,99,-1.0,1
1783400792.77,55.31,-1.9126261295153215,3.4768036717266,193.58726931453978,99,-1.0,1
1783400792.876,55.42,-2.016389015725969,3.451725191040533,193.58726931453978,99,0.0,1
1783400792.983,55.53,-2.1203604733470427,3.426596300672555,193.58726931453978,99,0.0,1
1783400793.09,55.63,-2.224127067493876,3.401516923814365,193.58726931453978,99,0.0,1
1783400793.197,55.74,-2.3279374616368984,3.3764269609229736,193.58726931453978,99,0.0,1
1783400793.304,55.85,-2.4317174970524036,3.3513443354408383,193.58726931453978,99,0.0,1
1783400793.411,55.95,-2.535744573716257,3.3262020024910175,193.58726931453978,99,0.0,1
1783400793.525,56.07,-2.646906414838746,3.2993352663445443,193.58726931453978,99,0.0,1
1783400793.632,56.17,-2.7506445042261545,3.2742627788095486,193.58726931453978,99,0.0,1
1783400793.738,56.28,-2.8543703110749488,3.24919325984471,193.58726931453978,99,0.0,1
1783400793.845,56.39,-2.9581677274413227,3.224106433555749,193.58726931453978,99,0.0,1
1783400793.952,56.49,-3.0619848422186813,3.199014846352385,193.58726931453978,99,0.0,1
1783400794.059,56.6,-3.165790137949449,3.173926115697663,193.58726931453978,99,0.0,1
1783400794.166,56.71,-3.2697805987434725,3.148792632447555,193.58726931453978,99,0.0,1
1783400794.273,56.81,-3.3735712944755103,3.1237074304705663,193.58726931453978,99,0.0,1
1783400794.38,56.92,-3.4775772822523097,3.098570194499694,193.58726931453978,99,0.0,1
1783400794.487,57.03,-3.5816203493909624,3.0734239968075934,193.58726931453978,99,0.0,1
1783400794.593,57.14,-3.6854478927388423,3.048329889120134,193.58726931453978,99,0.0,1
1783400794.7,57.24,-3.7893732329036105,3.023212144892934,193.58726931453978,99,0.0,1
1783400794.807,57.35,-3.893295560370228,2.998095128805584,193.58726931453978,99,0.0,1
1783400794.916,57.46,-3.999397459075793,2.9724513315422665,193.58726931453978,99,0.0,1
1783400795.023,57.57,-4.103244469088646,2.947352518951162,193.58726931453978,99,0.0,1
1783400795.13,57.67,-4.207061352119993,2.922260987758556,193.58726931453978,99,0.0,1
1783400795.237,57.78,-4.311872605028397,2.9022562001853176,190.8057870895746,99,-1.0,1
1783400795.344,57.89,-4.417670679329662,2.8873483520768324,188.0206566808114,99,-1.0,1
1783400795.45,57.99,-4.524014982307547,2.8776011796498033,185.2369122089936,99,-1.0,1
1783400795.557,58.1,-4.630705747216491,2.87303026042758,182.4532050269591,99,-1.0,1
1783400795.664,58.21,-4.737717367117941,2.8736584942868793,179.66363713398508,99,-1.0,1
1783400795.771,58.31,-4.844495389522767,2.87948612446555,176.87606424441674,99,-1.0,1
1783400795.878,58.42,-4.950815983292203,2.8904925189077786,174.08974677755234,99,-1.0,1
1783400795.985,58.53,-5.057555225861487,2.8963175797034557,176.87630662800808,99,1.0,1
1783400796.092,58.63,-5.164300008015022,2.896953035634266,179.6589199763996,99,1.0,1
1783400796.198,58.74,-5.27095453244985,2.8924052034942873,182.4416576240687,99,1.0,1
1783400796.305,58.85,-5.377261317050175,2.882684946620997,185.22436419691843,99,1.0,1
1783400796.412,58.95,-5.4832465906822705,2.867762562252666,188.01437956729188,99,1.0,1
1783400796.519,59.06,-5.58816757637917,2.847750265354172,190.79870824571447,99,1.0,1
1783400796.626,59.17,-5.693256480993633,2.827705940132546,190.79870824571447,99,0.0,1
1783400796.733,59.27,-5.798277234415612,2.807674613853781,190.79870824571447,99,0.0,1
1783400796.84,59.38,-5.903122808827356,2.7876767006652567,190.79870824571447,99,0.0,1
1783400796.946,59.49,-6.008032318893905,2.7676665925921924,190.79870824571447,99,0.0,1
1783400797.053,59.6,-6.112848384541893,2.747674307811917,190.79870824571447,99,0.0,1
1783400797.16,59.7,-6.217678970375221,2.7276792534974237,190.79870824571447,99,0.0,1
1783400797.267,59.81,-6.32255944007109,2.7076746844927952,190.79870824571447,99,0.0,1
1783400797.374,59.92,-6.427655370581686,2.687629019173967,190.79870824571447,99,0.0,1
1783400797.48,60.02,-6.532525769826432,2.667626370975328,190.79870824571447,99,0.0,1
1783400797.587,60.13,-6.637450736864472,2.647613314688419,190.79870824571447,99,0.0,1
1783400797.694,60.24,-6.7423895214982394,2.6275976228770124,190.79870824571447,99,0.0,1
1783400797.801,60.34,-6.847427605464012,2.6075629910251488,190.79870824571447,99,0.0,1
1783400797.908,60.45,-6.9523795051038935,2.587544797698965,190.79870824571447,99,0.0,1
1783400798.015,60.56,-7.057271918823187,2.5675379505290925,190.79870824571447,99,0.0,1
1783400798.121,60.66,-7.162306021447818,2.5475040780656433,190.79870824571447,99,0.0,1
1783400798.231,60.77,-7.269412060841898,2.527075010937278,190.79870824571447,99,0.0,1
1783400798.337,60.88,-7.37423491818948,2.5070814307297073,190.79870824571447,99,0.0,1
1783400798.444,60.99,-7.479200635425089,2.487060601879026,190.79870824571447,99,0.0,1
1783400798.627,61.17,-7.658864977750933,2.452791993584739,190.79870824571447,99,0.0,1
1783400798.742,61.28,-7.772094554017489,2.4311949424048813,190.79870824571447,99,0.0,1
1783400798.849,61.39,-7.87698509416448,2.411188452594263,190.79870824571447,99,0.0,1
1783400798.956,61.5,-7.9819896880253545,2.391160208539063,190.79870824571447,99,0.0,1
1783400799.063,61.6,-8.085795901086488,2.366080349250699,193.58252729709884,99,1.0,1
1783400799.17,61.71,-8.188368648502967,2.3359512624454384,196.36929845632653,99,1.0,1
1783400799.277,61.82,-8.289314944270306,2.300887037747195,199.15493849212794,99,1.0,1
1783400799.383,61.93,-8.388517426394051,2.2609216704265025,201.9428594196736,99,1.0,1
1783400799.49,62.03,-8.485617963790054,2.216199649154898,204.72958707415413,99,1.0,1
1783400799.597,62.14,-8.580463776447942,2.166789529192932,207.51735262760275,99,1.0,1
1783400799.704,62.25,-8.672783209263567,2.1128320838914156,210.30477635803794,99,1.0,1
1783400799.811,62.35,-8.762494758835984,2.0543582773916578,213.09622738506783,99,1.0,1
1783400799.92,62.46,-8.85054949303286,1.9905447108590493,215.93097185049092,99,1.0,1
1783400800.029,62.57,-8.935584008743842,1.9222382414369945,218.77419352664728,99,1.0,1
1783400800.136,62.68,-9.015531514006497,1.8513589576979557,221.55932393541048,99,1.0,1
1783400800.243,62.78,-9.091926390741849,1.7766939235369603,224.34391364231604,99,1.0,1
1783400800.35,62.89,-9.164689366474335,1.6983039791087269,227.13196508410317,99,1.0,1
1783400800.457,63.0,-9.23346497822524,1.6165833559577096,229.91622539792309,99,1.0,1
1783400800.563,63.11,-9.298163008322437,1.531657342097114,232.6992551488946,99,1.0,1
1783400800.67,63.21,-9.358708697799806,1.4436134103886367,235.48463415621302,99,1.0,1
1783400800.777,63.32,-9.414959590124967,1.3526314381039677,238.27298391626647,99,1.0,1
1783400800.884,63.43,-9.466678772227302,1.2591004693734233,241.05902170975622,99,1.0,1
1783400800.991,63.53,-9.513730295440899,1.1633057438515098,243.841100571254,99,1.0,1
1783400801.098,63.64,-9.556111835616283,1.0652467682386868,246.6257772876539,99,1.0,1
1783400801.204,63.75,-9.593629716197324,0.9653991124308959,249.40622782861493,99,1.0,1
1783400801.311,63.85,-9.631148770836946,0.8655483320596884,249.40622782861493,99,0.0,1
1783400801.418,63.96,-9.668808628645005,0.7653228272615926,249.40622782861493,99,0.0,1
1783400801.527,64.07,-9.707036563083793,0.663585480136075,249.40622782861493,99,0.0,1
1783400801.634,64.18,-9.744670843187043,0.5634280461838403,249.40622782861493,99,0.0,1
1783400801.741,64.28,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400801.847,64.39,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400801.954,64.5,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.063,64.61,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.17,64.71,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.277,64.82,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.384,64.93,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.491,65.03,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.599,65.14,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.706,65.25,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.82,65.36,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400802.927,65.47,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.034,65.58,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.141,65.68,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.248,65.79,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.355,65.9,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.462,66.0,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.569,66.11,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.675,66.22,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.782,66.32,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.889,66.43,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400803.996,66.54,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.103,66.64,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.211,66.75,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.326,66.87,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.433,66.97,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.54,67.08,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.646,67.19,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.753,67.3,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.86,67.4,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400804.967,67.51,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.074,67.62,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.181,67.72,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.287,67.83,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.394,67.94,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.501,68.04,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.608,68.15,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.716,68.26,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.83,68.37,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400805.937,68.48,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.045,68.59,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.152,68.69,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.259,68.8,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.366,68.91,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.473,69.01,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.581,69.12,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.688,69.23,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.795,69.34,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400806.901,69.44,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.008,69.55,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.121,69.66,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.228,69.77,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.339,69.88,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.446,69.99,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.553,70.09,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.66,70.2,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.767,70.31,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.873,70.42,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400807.98,70.52,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.087,70.63,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.194,70.74,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.3,70.84,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.407,70.95,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.514,71.06,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.621,71.16,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.728,71.27,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.835,71.38,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400808.942,71.48,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.049,71.59,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.156,71.7,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.262,71.8,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.369,71.91,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.486,72.03,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.62,72.16,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.73,72.27,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.837,72.38,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400809.944,72.49,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
1783400810.05,72.59,-9.744670843187043,0.5634280461838403,249.40622782861493,0,0.0,1
